fuente_nombre,nombre,categoria,fecha_inicio,hora_inicio,fecha_termino,lugar,comuna,precio_min,link_evento
Passline,HOT CUE ★ MIÉRCOLES 26 AGOSTO ★ Club Siete - Piso 4 Hotel W,,2026-08-26,22:00:00,,"Club Siete Isidora Goyenechea 3000, piso 4, 6760215 Santiago, Las Condes, Región Metropolitana, Chile",Las Condes,10000,https://www.passline.com/eventos/hot-cue-miercoles-26-agosto-club-siete-piso-4-hotel-w
Ticketplus,PALOMA SALAS / SAN MIGUEL / CLUB SAN MIGUEL / 26 DE AGOSTO / 22:00 HRS,,2026-08-26,22:00:00,,CLUB SAN MIGUEL,San Miguel,16500,https://ticketplus.cl/events/paloma-salas-san-miguel-club-san-miguel-26-de-agosto-22-00-hrs
Ticketplus,MIÉRCOLES SE BAILA 🎵 MIÉRCOLES 26 AGOSTO ★ Club Subterráneo (+21),,2026-08-26,23:00:00,2026-08-27,Club Subterráneo,Providencia,8800,https://ticketplus.cl/events/miercoles-se-baila-miercoles-26-agosto-club-subterraneo-21
Ticketplus,VERBALIZAR - TEATRO ACCIÓN INMANENTE,,2026-08-26,,2026-08-29,TEATRO SIDARTE,Recoleta,3200,https://ticketplus.cl/events/verbalizar-teatro-accion-inmanente
Ticketplus,Mercado Libre Experience 2026,,2026-08-27,09:00:00,,Espacio Riesco,Huechuraba,15000,https://ticketplus.cl/events/mercado-libre-experience-2026
Ticketplus,Visitas guiadas CEAC / Gran Sala Sinfónica Nacional,,2026-08-27,14:00:00,,"Centro de Extensión Artística y Cultural Universidad de Chile, Complejo Universitario VM20",Providencia,3850,https://ticketplus.cl/events/visitas-guiadas-ceac-gran-sala-sinfonica-nacional-2026-08-27-14-00-00-0400
Passline,Sunset Andes Winter | Ago - 4 Edición,,2026-08-27,15:30:00,,El Colorado Centro de Ski El Colorado Centro de Ski - Terraza La Rotonda,Lo Barnechea,,https://www.passline.com/eventos/sunset-andes-winter-ago-4-edicion
Ticketplus,MARÍA Y LOS TEMPLOS ★ JUEVES 27 AGOSTO ★ Club Subterráneo,,2026-08-27,18:00:00,,Club Subterraneo,Providencia,11000,https://ticketplus.cl/events/maria-y-los-templos-jueves-27-agosto-club-subterraneo
Ticketplus,RUBIN: UNA VENTANA ÚNICA AL UNIVERSO,,2026-08-27,18:30:00,,Planetario Huechuraba,Huechuraba,0,https://ticketplus.cl/events/rubin-una-ventana-unica-al-universo
Passline,CLASES DE CUECA Y SALSA MÁS CUECAS EN VIVO 27/08 (+18),,2026-08-27,19:00:00,,"BAR VICTORIA Av. Carlos Valdovinos 1951, Pedro Aguirre Cerda, Región Metropolitana, Chile",Pedro Aguirre Cerda,0,https://www.passline.com/eventos/clases-de-cueca-y-salsa-mas-cuecas-en-vivo-2708
Passline,Sigrid y los Claveles / 27 de Agosto,,2026-08-27,19:00:00,,PICA14 / Paseo Intermodal Catorce Vicuña Mackenna Oriente 7220,La Florida,12000,https://www.passline.com/eventos/sigrid-y-los-claveles-27-de-agosto
Passline,Volare - Experiencia gastronómica (+18),,2026-08-27,19:00:00,,"Centro parque Pdte. Riesco 5330, Las Condes, Región Metropolitana, Chile",Las Condes,79990,https://www.passline.com/eventos/volare-experiencia-gastronomica-524217
Ticketplus,Manual para que no se escape un recuerdo,,2026-08-27,19:00:00,,Centro NAVE,Santiago,3300,https://ticketplus.cl/events/manual-para-que-no-se-escape-un-recuerdo-de-compania-el-3er-hombre
Passline,CLASIFICATORIO MUNDIAL 2027 ▪︎ CHILE vs USA BASKET,,2026-08-27,19:10:00,,"EDIFICIO DE LOS DEPORTES COLECTIVOS, PARQUE ESTADIO NACIONAL.",,,https://www.passline.com/eventos/clasificatorio-mundial-2027-chile-vs-usa-basket
Passline,Julie (+14),,2026-08-27,19:30:00,,"Sala 211 - Laboratorio escénico Santo domingo 711, Universidad mayor",Santiago,1500,https://www.passline.com/eventos/julie
Corporacion Cultural de Vitacura,Concierto Internacional de Cuerdas,música,2026-08-27,20:00:00,,Parroquia San Juan Apóstol,Vitacura,0,https://vitacuracultura.cl/evento/concierto-internacional-de-cuerdas/
Passline,ARRUINARSE,,2026-08-27,20:00:00,,"Teatro Fiebre Teatro Fiebre, Dardignac 0163, Providencia",Providencia,10000,https://www.passline.com/eventos/arruinarse
Passline,Bombo Fica: 40 años de humor y no me di cuenta,,2026-08-27,20:00:00,,Auditorio Caja Compensación Los Andres Padre Alonso de Ovalle #1465,Santiago,25000,https://www.passline.com/eventos/bombo-fica-40-anos-de-humor-y-no-me-di-cuenta
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-27,20:00:00,,Puente Alto Avenida San Carlos 1863,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542587
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-27,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10 Chucre Manzur #10",Providencia,5000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542740
Passline,PANTHALASSA - Prismas de Navegación,,2026-08-27,20:00:00,,Centro Cultural Ceina Arturo Prat 33 - Santiago Centro,Santiago,0,https://www.passline.com/eventos/panthalassa-prismas-de-navegacion
Passline,UN SHOW DE COMEDIA CON PEDRO RUMINOT - PAINE (+16),,2026-08-27,20:00:00,,Teatro Municipal de Paine Avenida 18 de septiembre 39,Paine,,https://www.passline.com/eventos/un-show-de-comedia-con-pedro-ruminot-paine
Passline,VOLVER A LA LEY - SESIONES 88 / 90 (+18),,2026-08-27,20:00:00,,CLUB CHOCOLATE ERNESTO PINTO LAGARRIGUE #192,Recoleta,25000,https://www.passline.com/eventos/volver-a-la-ley-sesiones-88-90
Passline,Doble Vector y Ultrazord en Vivo! (+0),,2026-08-27,21:00:00,,Rockstar Karaoke Bombero Nuñez 343,Providencia,3000,https://www.passline.com/eventos/doble-vector-y-ultrazord-en-vivo
Ticketplus,Milonga Jueves 27 Agosto 21hrs,,2026-08-27,21:00:00,2026-08-28,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/milonga-jueves-27-agosto-21hrs
Passline,Darinka González Cabezona Show Free,,2026-08-27,22:00:00,,Distrito 04 San Ignacio de Loyola 3199,San Miguel,0,https://www.passline.com/eventos/darinka-gonzalez-cabezona-show-free
Passline,Rodrigo Salinas en Happy People (+18),,2026-08-27,22:00:00,,"Teatro Happy People Rancagua 395, 7501121 Providencia, Región Metropolitana, Chile",Providencia,7000,https://www.passline.com/eventos/rodrigo-salinas-en-happy-people-546908
Passline,Yamila Reyna en Mystic Valley,,2026-08-27,22:00:00,,Mystic Valley Av. La Montaña 1957,Lampa,10000,https://www.passline.com/eventos/yamila-reyna-en-mystic-valley
Passline,​🏳️‍🌈​ FONDA MARICUECA 🇨🇱 - JUEVES 27 AGOSTO - TEATRO ALICIA (+18),,2026-08-27,22:00:00,,"Teatro Alicia Av. Raúl Labbé 14998, 7690501 Lo Barnechea, Región Metropolitana, Chile",Lo Barnechea,0,https://www.passline.com/eventos/fonda-maricueca-jueves-27-agosto-teatro-alicia-18
Ticketplus,RUMBA Full Ultrabailable ★ JUEVES 27 AGOSTO ★ Club Subterráneo (+21M & +23H),,2026-08-27,23:00:00,2026-08-28,Club Subterráneo,Providencia,11000,https://ticketplus.cl/events/rumba-full-ultrabailable-jueves-27-agosto-club-subterraneo-21m-23h
Passline,EUPHORIA • THE BIRTHDAY QUEENS (+17),,2026-08-27,23:30:00,,"Blondie Avda Liber Bernardo O`Higgins 2879, Santiago, Región Metropolitana",Santiago,3000,https://www.passline.com/eventos/euphoria-the-birthday-queens
Ticketmaster,Silvia Pérez Cruz,,2026-08-27,,,Teatro NESCAFÉ de las Artes,Providencia,,https://www.ticketmaster.cl/event/482-silvia-perez-cruz-teatro-nescafe-de-las-artes
Ticketplus,"""Convidado de piedra"" de Cía. Granitova",,2026-08-27,,2026-09-05,DETUCH,Santiago,3300,https://ticketplus.cl/events/convidado-de-piedra-de-cia-granitova
Ticketplus,CARRERA,,2026-08-27,,2026-09-13,Teatro Finis Terrae,Providencia,7946,https://ticketplus.cl/events/carrera-2026
Ticketplus,Jamás Visto,,2026-08-27,,2026-09-12,Teatro La Memoria,Providencia,5298,https://ticketplus.cl/events/jamas-visto
Ticketplus,La noche de las espaldas,,2026-08-27,,2026-09-13,TEATRO DEL PUENTE,Santiago,4238,https://ticketplus.cl/events/la-noche-de-las-espaldas-2026-08-27-19-00-00-0400
Ticketplus,NATALIA VALDEBENITO,,2026-08-27,,2026-08-29,Teatro ICTUS,Santiago,16200,https://ticketplus.cl/events/natalia-valdebenito-2026-08-27-20-00-00-0400
Passline,La gran fiesta chilena,,2026-08-28,09:00:00,,CUCA BUIN PANAMERICANA SUR KM 28 SAN BERNARDO SALIDA LOS NARAJOS,San Bernardo,10000,https://www.passline.com/eventos/la-gran-fiesta-chilena
Passline,Grey Gardens / Centro Arte Alameda,,2026-08-28,17:00:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2000,https://www.passline.com/eventos/grey-gardens-centro-arte-alameda
MUT — Mercado Urbano Tobalaba,Concierto de Invierno,música,2026-08-28,17:30:00,,"MUT, Piso 1: La Calle",Providencia,0,https://mut.cl/es/evento/concierto-de-invierno/
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-28,18:00:00,,Puente Alto Avenida San Carlos 1863,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542587
Ticketplus,DELTA ★ VIERNES 28 AGOSTO ★ Club Subterráneo,,2026-08-28,18:00:00,,Club Subterraneo,Providencia,11000,https://ticketplus.cl/events/delta-viernes-28-agosto-club-subterraneo
Ticketplus,La Previa / Concierto N° 16 • Americana 250,,2026-08-28,18:00:00,,(Foyer principal) Gran Sala Sinfónica Nacional,Providencia,0,https://ticketplus.cl/events/la-previa-concierto-n-16-americana-250
Municipalidad de Penalolen,Peña Suena en tu Barrio,música,2026-08-28,19:00:00,,"Plaza de Bolsillo, Av. Consistorial esquina Quebrada de Macul",Peñalolén,0,https://chimkowe.cl/pena-suena-en-tu-barrio-en-plaza-de-bolsillo-con-una-jornada-de-musica-en-vivo/
Passline,FADE OUT* (+21),,2026-08-28,19:00:00,,Trilab Fanor Velasco 55,Santiago,5000,https://www.passline.com/eventos/fade-out-539112
Passline,Paranoid Park / Centro Arte Alameda,,2026-08-28,19:00:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2500,https://www.passline.com/eventos/paranoid-park-centro-arte-alameda
Passline,Pullman Xchange - El poder de la Resilencia (+18),,2026-08-28,19:00:00,,Pullman Santiago Vitacura Avenida Vitacura # 3201,Vitacura,39900,https://www.passline.com/eventos/pullman-xchange-el-poder-de-la-resilencia
Passline,Concierto Orquesta Toki Rapa Nui,,2026-08-28,19:30:00,,"Teatro Giuseppe Verdi, Scuola Italiana Avenida Camino Las Flores 12.707",Las Condes,10000,https://www.passline.com/eventos/concierto-orquesta-toki-rapa-nui
Passline,Julie (+14),,2026-08-28,19:30:00,,"Sala 211 - Laboratorio escénico Santo domingo 711, Universidad mayor",Santiago,1500,https://www.passline.com/eventos/julie
Ticketplus,Relaciones entre música y archivo. CONCIERTO-CHARLA.,,2026-08-28,19:30:00,,MATUCANA 100,Estación Central,0,https://ticketplus.cl/events/relaciones-entre-musica-y-archivo
Passline,Aguanten las cabras Vol.1,,2026-08-28,20:00:00,,Estadio Recoleta Av Recoleta #3005,Recoleta,6000,https://www.passline.com/eventos/aguanten-las-cabras-vol1
Passline,CAMISETA 22 Y CUECAS CON ANTOLOGÍA CHILENA (+18),,2026-08-28,20:00:00,,"BAR VICTORIA Av. Carlos Valdovinos 1951, Pedro Aguirre Cerda, Región Metropolitana, Chile",Pedro Aguirre Cerda,10000,https://www.passline.com/eventos/camiseta-22-y-cuecas-con-antologia-chilena
Passline,CLAUDIO VALENZUELA – GIRA ALFIN (+18),,2026-08-28,20:00:00,,CLUB AMANDA EMBAJADOR DOUSSINAGUE #1767,Vitacura,15000,https://www.passline.com/eventos/claudio-valenzuela-gira-alfin
Passline,Chile Food&Wine (+21),,2026-08-28,20:00:00,,Hotel Boutique Ladera Los Araucanos 2021 Providencia Santiago de Chile,Providencia,50000,https://www.passline.com/eventos/chile-foodwine-542907
Passline,DESPECHADOS (+18),,2026-08-28,20:00:00,,muranos resto bar san francisco 69,Santiago,5000,https://www.passline.com/eventos/despechados
Passline,El Reencuentro con Luis Boicot,,2026-08-28,20:00:00,,MD Pizzas Alameda 2145,Santiago,8000,https://www.passline.com/eventos/el-reencuentro-con-luis-boicot
Passline,LA BAND ON THE EN CONCIERTO,,2026-08-28,20:00:00,,Teatro Fiebre Dardignac 0163,Providencia,12000,https://www.passline.com/eventos/la-band-on-the-en-concierto
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-28,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10 Chucre Manzur #10",Providencia,5000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542740
Passline,PANTHALASSA - Prismas de Navegación,,2026-08-28,20:00:00,,Centro Cultural Ceina Arturo Prat 33 - Santiago Centro,Santiago,0,https://www.passline.com/eventos/panthalassa-prismas-de-navegacion
Passline,Aura ★ VIERNES 28 AGOSTO ★ (+24),,2026-08-28,20:30:00,,"Aura club Av Vitacura 9339, 7650069 Vitacura, Región Metropolitana, Chile",Vitacura,0,https://www.passline.com/eventos/aura-viernes-28-agosto
Passline,Metal Allegiance VL 2,,2026-08-28,20:30:00,,Bar Oxido Purisima 282,Recoleta,5000,https://www.passline.com/eventos/metal-allegiance-vl-2
Ticketplus,Show de Stand Up-Mala influencia-Viernes 28 Agosto a las 20:30 hrs,,2026-08-28,20:30:00,,TEATRO CACHAFAZ,Ñuñoa,6600,https://ticketplus.cl/events/show-de-stand-up-mala-influencia-viernes-28-agosto-a-las-20-30-hrs
Passline,PRÓFUGOS: Peter Blue x Noise Mafia (+18),,2026-08-28,21:00:00,,"Complejo Industrial / Estacion Central Exposición 221, Estación Central",Estación Central,20000,https://www.passline.com/eventos/profugos-peter-blue-x-noise-mafia
Passline,"🔥🎶 ¡ CRIS IBARRA, EL RONQUITO DE LA CUMBIA! 🎶🔥",,2026-08-28,21:00:00,,EL CHANCHO CON CHALECO AVENIDA PAJARITOS 99,Maipú,5000,https://www.passline.com/eventos/cris-ibarra-el-ronquito-de-la-cumbia
Passline,TECHNOBUS - 28 AGOSTO (+18),,2026-08-28,21:30:00,,TECHNOBUS TECHNOBUS,Santiago,14000,https://www.passline.com/eventos/technobus-28-agosto
Passline,Amerikan Sound en vivo en Montañita Las Vizcachas (+18),,2026-08-28,22:00:00,,Montañita Las Vizcachas Camino San José de Maipo 06680,Puente Alto,10000,https://www.passline.com/eventos/amerikan-sound-en-vivo-en-montanita-las-vizcachas
Passline,Confesiones con La Abu,,2026-08-28,22:00:00,,Donde La Chipi Diagonal Paraguay 458,Santiago,5000,https://www.passline.com/eventos/confesiones-con-la-abu
Passline,Confesiones y Copas,,2026-08-28,22:00:00,,"Bar Teatro Fiebre Dardignac 0165, 7520390 Providencia, Región Metropolitana, Chile",Providencia,5000,https://www.passline.com/eventos/confesiones-y-copas
Passline,Joris Voorn presenta TRIP TO GALAXY,,2026-08-28,22:00:00,,Parque Titanium Avenida Costanera Sur 2710-2730,Las Condes,25000,https://www.passline.com/eventos/joris-voorn-presenta-trip-to-galaxy
Passline,Pank en Happy People (+18),,2026-08-28,22:00:00,,"Teatro Happy People Rancagua 395, 7501121 Providencia, Región Metropolitana, Chile",Providencia,7000,https://www.passline.com/eventos/pank-en-happy-people-546910
Passline,SOCIAL W ★ VIERNES 28 AGOSTO ★ Club Siete - Piso 4 Hotel W,,2026-08-28,22:00:00,,"Club Siete Isidora Goyenechea 3000, piso 4, 6760215 Santiago, Las Condes, Región Metropolitana, Chile",Las Condes,10000,https://www.passline.com/eventos/social-w-viernes-28-agosto-club-siete-piso-4-hotel-w
Passline,"🍃 INAUGURACIÓN FIESTA LA MONGA 🦍 - “Desata el gorila que llevas dentro” / VIER 28 agosto - ÑUÑOA, Santiago 📍 (+18)",,2026-08-28,22:00:00,,Fiesta LA MONGA Av vicuña Mackenna #1895,Ñuñoa,0,https://www.passline.com/eventos/inauguracion-fiesta-la-monga-desata-el-gorila-que-llevas-dentro-vier-14-agosto-nunoa-santiago
Ticketplus,Impro- Una serie de historias improvisadas-Viernes 28 Agosto 22:15 hrs,,2026-08-28,22:15:00,,TEATRO CACHAFAZ,Ñuñoa,8800,https://ticketplus.cl/events/impro-una-serie-de-historias-improvisadas-viernes-28-agosto-22-15-hrs
Passline,R.E.D (+18),,2026-08-28,23:00:00,,CLUB CLIMAX Antonia López de Bello 80,Recoleta,5000,https://www.passline.com/eventos/red
Ticketplus,PORTOFINO Full ultrabailable ★ VIERNES 28 AGOSTO ★ Club Subterráneo (+23),,2026-08-28,23:00:00,2026-08-29,Club Subterráneo,Providencia,13200,https://ticketplus.cl/events/portofino-full-ultrabailable-viernes-28-agosto-club-subterraneo-23
Passline,Skins Party - 4 Pistas de Baile* (+18),,2026-08-28,23:30:00,,"Blondie Alameda 2879, Local 104",Alhué,4000,https://www.passline.com/eventos/skins-party-4-pistas-de-baile
Ticketplus,Ciclo N°3 - Voces,,2026-08-28,,2026-09-06,Teatro Universidad de Chile,Providencia,11785,https://ticketplus.cl/events/ciclo-n-3-voces
Ticketplus,Concierto N° 16 • Americana 250,,2026-08-28,,2026-08-29,Gran Sala Sinfónica Nacional,Providencia,5500,https://ticketplus.cl/events/concierto-n-16
Ticketplus,El Inspector,,2026-08-28,,2026-08-30,"Sala Julieta, Teatro Aleph Chile",La Cisterna,4950,https://ticketplus.cl/events/el-inspector-2026-08-28-20-00-00-0400
Ticketplus,La Previa • Ballet Nacional Chileno • Ciclo N°3 - Voces (reposición),,2026-08-28,,2026-08-29,Teatro Universidad de Chile,Providencia,10714,https://ticketplus.cl/events/la-previa-ballet-nacional-chileno-ciclo-n-3-voces-reposicion
Ticketplus,SERGEJ KRYLOV Y SVETLANA KOTOVA,,2026-08-28,,,Centro Cultural CA660 de la Fundación CorpArtes,Las Condes,16584,https://ticketplus.cl/events/sergej-krylov-svetlana-kOTOVA-2025-08-28-20-00-00-0400
Passline,Lanzamiento Festival Vista Baker,,2026-08-29,09:00:00,,Kifit - Vitacura Los Abedules 3085,Vitacura,0,https://www.passline.com/eventos/lanzamiento-festival-vista-baker
Museo Benjamin Vicuna Mackenna,Museo en Calma,,2026-08-29,10:00:00,,Museo Ciudadano Vicuña Mackenna,Providencia,0,https://www.museovicunamackenna.gob.cl/noticias/museo-en-calma
Passline,3D Printer Party 2026 Dia 1,,2026-08-29,10:00:00,,"Omnium Av. Apoquindo 4900, Oficina 32, 7560973 Las Condes, Región Metropolitana, Chile",Las Condes,7000,https://www.passline.com/eventos/3d-printer-party-2026-dia-1
Passline,Latin American TAAT World Championship Chile 2026,,2026-08-29,10:00:00,2026-08-30,Aldea Encuentro Avenida alcalde Fernando Castillo Velasco #9750,La Reina,10000,https://www.passline.com/eventos/latin-american-taat-world-championship-chile-2026
Municipalidad de Penalolen,Seminario Traspaso de Experiencias Metodológicas y Producción Artística del Teatro Musical Social,taller,2026-08-29,10:30:00,,"Centro Cultural Chimkowe, Av. Grecia 8787",Peñalolén,,https://chimkowe.cl/centro-cultural-chimkowe-invita-a-un-seminario-de-teatro-musical-social-junto-a-la-compania-hermanos-ibarra-roa/
Municipalidad de Independencia,Taller gratuito de cueca en Plaza Chacabuco,taller,2026-08-29,11:00:00,,Plaza Chacabuco,Independencia,0,https://www.independenciacultural.cl/2026/08/03/taller-gratuito-de-cueca-en-plaza-chacabuco/
Corporacion Cultural de Vitacura,Sábado de Cuentacuentos,,2026-08-29,12:00:00,,Biblioteca de Vitacura,Vitacura,0,https://vitacuracultura.cl/evento/sabado-de-cuentacuentos/
Ticketplus,RAPUNZEL - CICLO DE TÍTERES PARA LA FAMILIA 2026,,2026-08-29,12:00:00,,Teatro Azares - HUERFANOS 2146 SANTIAGO,Santiago,5600,https://ticketplus.cl/events/rapunzel-ciclo-de-titeres-para-la-familia-2026
Passline,Meet and Drink La Previa (+18),,2026-08-29,14:00:00,,"Hotel Cumbres Lastarria José Victorino Lastarria 299, Santiago",Santiago,15000,https://www.passline.com/eventos/meet-and-drink-la-previa
Passline,Párense De Pies 2,,2026-08-29,15:00:00,,cultura boxing girardi 1560,Ñuñoa,2000,https://www.passline.com/eventos/parense-de-pies-2
Passline,Sonora (+20),,2026-08-29,15:00:00,,Taringuita Farellones Av El Colorado 1284,Lo Barnechea,40000,https://www.passline.com/eventos/sonora
Passline,El Circo de Tony Caluga en Puente Alto / Vacaciones de invierno,,2026-08-29,15:30:00,,Puente Alto Avenida San Carlos 1863,Puente Alto,5000,https://www.passline.com/eventos/el-circo-de-tony-caluga-en-puente-alto-vacaciones-de-invierno-542587
Passline,Peña Agrupación Folklórica Paqariy 2026,,2026-08-29,15:30:00,,Colegio Manquecura Ciudad Del Este Diego Portales #07045,Puente Alto,3000,https://www.passline.com/eventos/pena-agrupacion-folklorica-paqariy-2026
Passline,"El Principito, Teatro en Factoría Franklin, Especial mes del niño",,2026-08-29,16:00:00,,"Factoria Franklin Franklin, Santiago, Región Metropolitana, Chile",Santiago,5000,https://www.passline.com/eventos/el-principito-teatro-en-factoria-franklin-especial-mes-del-nino-539361
Passline,Sky Sunset Winter (+18),,2026-08-29,16:00:00,,"MIRADOR SKY COSTANERA Av. Andrés Bello 2425, Providencia, Región Metropolitana, Chile",Providencia,,https://www.passline.com/eventos/sky-sunset-winter-532274
Ticketplus,CRASH KIKI BALL,,2026-08-29,16:00:00,,Centro NAVE,Santiago,6600,https://ticketplus.cl/events/crash-kiki-ball
Passline,Michael is back,,2026-08-29,17:00:00,,teatro Palermo Puente Alto Concha y Toro 176,Puente Alto,12000,https://www.passline.com/eventos/michael-is-back
Ticketplus,Visitas guiadas CEAC / Gran Sala Sinfónica Nacional,,2026-08-29,17:00:00,,"Centro de Extensión Artística y Cultural Universidad de Chile, Complejo Universitario VM20",Providencia,3850,https://ticketplus.cl/events/visitas-guiadas-ceac-gran-sala-sinfonica-nacional-2026-08-29-17-00-00-0400
Passline,1er Encuentro Coral \,,2026-08-29,18:00:00,,Centro Cultural Teatro Serrano Serrano 457,Melipilla,0,https://www.passline.com/eventos/1er-encuentro-coral-melipilla-canta
Passline,Ecos De La Casa - Alex Caniulef,,2026-08-29,18:00:00,,Auditorio Sofofa Av. Andrés Bello 2777,Las Condes,10000,https://www.passline.com/eventos/ecos-de-la-casa-alex-caniulef
Passline,Moonchilds tributo a Iron Maiden en Club Hell Bar 🤘🔥,,2026-08-29,18:00:00,,Club Hell Bar Rojas Magallanes 51,La Florida,3000,https://www.passline.com/eventos/moonchilds-tributo-a-iron-maiden-en-club-hell-bar
Passline,SANTA FERIA EN MYSTIC (+15),,2026-08-29,18:00:00,,Mystic Valley Av la montaña 1957,Lampa,20000,https://www.passline.com/eventos/santa-feria-en-mystic
Passline,SO LIQUID • FREQUENCIES (+18),,2026-08-29,18:00:00,,Centro de Eventos Ora Irarrázaval #2051 / Metro Ñuñoa,Ñuñoa,8000,https://www.passline.com/eventos/so-liquid-frequencies
Ticketplus,WINE AND THE SUNSET – SANTIAGO - Sábado 29 de agosto🍷🌇,,2026-08-29,18:00:00,,Terraza Novotel Las Condes,Las Condes,5500,https://ticketplus.cl/events/wine-and-the-sunset-santiago-sabado-29-de-agosto
Ticketplus,INSOLENCIA GROOVE ★ SÁBADO 29 AGOSTO ★ Club Subterráneo,,2026-08-29,18:05:00,,Club Subterraneo,Providencia,8000,https://ticketplus.cl/events/insolencia-groove-sabado-29-agosto-club-subterraneo
Passline,CHANCES + ELNUEVEONCE + HAMADRYAS,,2026-08-29,19:00:00,,"Epicentro Huérfanos 786, 8320193 Santiago, Región Metropolitana, Chile",Santiago,8000,https://www.passline.com/eventos/chances-elnueveonce-hamadryas
Passline,COFRADIAX (+18),,2026-08-29,19:00:00,,Nasty Bar Av Vitacura 9269,Vitacura,10000,https://www.passline.com/eventos/cofradiax
Passline,Dont look back / Centro Arte Alameda,,2026-08-29,19:00:00,,"Centro Arte Alameda Arturo Prat #33, Santiago",Santiago,2000,https://www.passline.com/eventos/dont-look-back-centro-arte-alameda
Ticketplus,La Soledad de las Arañas,,2026-08-29,19:00:00,,Centro Cultural Casa Viva ARTEDUCA,Santiago,3300,https://ticketplus.cl/events/la-soledad-de-las-aranas
Ticketplus,Show de Stand Up-Pataletas-Sábado 29 de Agosto a las 19 hrs,,2026-08-29,19:00:00,,TEATRO CACHAFAZ,Ñuñoa,6600,https://ticketplus.cl/events/show-de-stand-up-pataletas-sabado-29-de-agosto-a-las-19-hrs
Passline,Lemontur,,2026-08-29,19:30:00,,"Rock Star 📍 Dónde: Bombero Núñez #343, Barrio Bellavista, Recoleta",Recoleta,5000,https://www.passline.com/eventos/lemontur
Passline,DREAM THEATER EXPERIENCE - NIGHTMARE CINEMA (+18),,2026-08-29,20:00:00,,CLUB AMANDA EMBAJADOR DOUSSINAGUE #1767,Vitacura,12000,https://www.passline.com/eventos/dream-theater-experience-nightmare-cinema
Passline,GENESIS EN SANTIAGO DE CHILE (+18),,2026-08-29,20:00:00,2026-08-31,"Discoteca La Fama Av. México 609, 8431603 Recoleta, Región Metropolitana, Chile",Recoleta,10000,https://www.passline.com/eventos/genesis-en-santiago-de-chile
Passline,GRUPO KARICIA Y CUECAS CON LOS META Y PONGA (+18),,2026-08-29,20:00:00,,"BAR VICTORIA Av. Carlos Valdovinos 1951, Pedro Aguirre Cerda, Región Metropolitana, Chile",Pedro Aguirre Cerda,10000,https://www.passline.com/eventos/grupo-karicia-y-cuecas-con-los-meta-y-ponga
Passline,Gran Final Miss Grand Chile 2026 (+10),,2026-08-29,20:00:00,,Gran Espacio Parque Walker Martínez # 2295,La Florida,39900,https://www.passline.com/eventos/gran-final-miss-grand-chile-2026
Passline,"OBRA: Si los cerdos no miran al cielo, ¿que hacemos con ellos? (+14)",,2026-08-29,20:00:00,,"SALA CLUB DE TEATRO, CHUCRE MANZUR #10 Chucre Manzur #10",Providencia,5000,https://www.passline.com/eventos/obra-si-los-cernos-no-miran-al-cielo-que-hacemos-con-ellos-542740
Passline,Obra El Chileno Agūeboniao,,2026-08-29,20:00:00,,"Teatro fiebre Dardignac 0163, 7520390 Providencia, Región Metropolitana, Chile",Providencia,12990,https://www.passline.com/eventos/obra-el-chileno-ageboniao
Passline,PANTHALASSA - Prismas de Navegación,,2026-08-29,20:00:00,,Centro Cultural Ceina Arturo Prat 33 - Santiago Centro,Santiago,0,https://www.passline.com/eventos/panthalassa-prismas-de-navegacion
Passline,Pank en Happy People (+18),,2026-08-29,20:00:00,,"Teatro Happy People Rancagua 395, 7501121 Providencia, Región Metropolitana, Chile",Providencia,7000,https://www.passline.com/eventos/pank-en-happy-people-546909
Ticketplus,EL HUASO FILOMENO / EN LA CAPITAL - SAN MIGUEL,,2026-08-29,20:00:00,,Distrito 4,San Miguel,11000,https://ticketplus.cl/events/el-huaso-filomeno-en-la-capital-san-miguel
Ticketplus,Jorge Alís-MALON - Sábado 29 Agosto 20 hrs,,2026-08-29,20:00:00,,TEATRO CACHAFAZ,Ñuñoa,19800,https://ticketplus.cl/events/jorge-alis-malon-sabado-29-agosto-20-hrs
Ticketplus,LiLLia,,2026-08-29,20:00:00,,MATUCANA 100 / MICROSALA,Estación Central,6357,https://ticketplus.cl/events/lillia
